neos-494568,separating_fast,emphasis_feasibility,heuristics_aggressive,presolving_fast,default,presolving_aggressive,emphasis_hardlp,separating_off,presolving_off,separating_aggressive,heuristics_fast,emphasis_optimality,heuristics_off,emphasis_easycip
50v-10,separating_aggressive,presolving_aggressive,heuristics_aggressive,default,separating_fast,separating_off,presolving_fast,heuristics_fast,emphasis_hardlp,emphasis_optimality,emphasis_easycip,presolving_off,heuristics_off,emphasis_feasibility
neos-948268,separating_off,presolving_fast,separating_fast,separating_aggressive,presolving_off,presolving_aggressive,default,heuristics_fast,emphasis_easycip,heuristics_aggressive,heuristics_off,emphasis_hardlp,emphasis_feasibility,emphasis_optimality
m100n500k4r1,presolving_off,default,separating_fast,presolving_fast,emphasis_feasibility,presolving_aggressive,heuristics_aggressive,emphasis_hardlp,emphasis_easycip,heuristics_fast,separating_off,separating_aggressive,emphasis_optimality,heuristics_off
ex9,emphasis_hardlp,separating_off,separating_fast,default,presolving_aggressive,presolving_fast,heuristics_aggressive,emphasis_feasibility,separating_aggressive,emphasis_easycip,heuristics_fast,heuristics_off,presolving_off,emphasis_optimality
neos-1330635,separating_off,separating_fast,presolving_fast,presolving_aggressive,default,separating_aggressive,presolving_off,heuristics_aggressive,heuristics_fast,emphasis_hardlp,emphasis_feasibility,emphasis_easycip,emphasis_optimality,heuristics_off
dsbmip,separating_fast,default,separating_aggressive,presolving_fast,presolving_aggressive,separating_off,emphasis_hardlp,presolving_off,heuristics_aggressive,heuristics_fast,emphasis_feasibility,emphasis_easycip,emphasis_optimality,heuristics_off
vpphard2,separating_off,emphasis_hardlp,presolving_fast,separating_fast,emphasis_easycip,heuristics_fast,presolving_aggressive,default,separating_aggressive,emphasis_feasibility,presolving_off,heuristics_aggressive,heuristics_off,emphasis_optimality
pb-simp-nonunif,presolving_fast,separating_off,presolving_off,emphasis_hardlp,emphasis_feasibility,default,separating_fast,heuristics_fast,heuristics_aggressive,emphasis_easycip,separating_aggressive,presolving_aggressive,emphasis_optimality,heuristics_off
pk1,separating_fast,presolving_fast,presolving_aggressive,separating_aggressive,emphasis_easycip,heuristics_fast,emphasis_hardlp,heuristics_aggressive,default,heuristics_off,separating_off,presolving_off,emphasis_feasibility,emphasis_optimality
