dano3_3,emphasis_feasibility,default,separating_off,emphasis_optimality,presolving_aggressive,presolving_fast,separating_fast,heuristics_fast,presolving_off,emphasis_hardlp,heuristics_aggressive,emphasis_easycip,separating_aggressive,heuristics_off
mik-250-1-100-1,presolving_fast,presolving_off,separating_fast,heuristics_fast,separating_aggressive,emphasis_hardlp,separating_off,emphasis_feasibility,default,emphasis_easycip,heuristics_off,presolving_aggressive,emphasis_optimality,heuristics_aggressive
bienst1,separating_off,separating_fast,heuristics_fast,separating_aggressive,default,presolving_fast,emphasis_feasibility,emphasis_easycip,emphasis_hardlp,heuristics_aggressive,presolving_aggressive,heuristics_off,emphasis_optimality,presolving_off
ns4-pr9,separating_aggressive,default,separating_fast,heuristics_aggressive,emphasis_feasibility,heuristics_fast,presolving_fast,presolving_aggressive,presolving_off,emphasis_hardlp,emphasis_easycip,separating_off,heuristics_off,emphasis_optimality
neos-1467467,separating_off,emphasis_feasibility,separating_fast,presolving_aggressive,presolving_fast,separating_aggressive,default,heuristics_aggressive,presolving_off,emphasis_easycip,heuristics_fast,emphasis_hardlp,emphasis_optimality,heuristics_off
neos-1445755,separating_off,emphasis_feasibility,default,separating_fast,heuristics_aggressive,separating_aggressive,heuristics_fast,emphasis_optimality,heuristics_off,presolving_fast,presolving_off,emphasis_hardlp,emphasis_easycip,presolving_aggressive
momentum1,emphasis_feasibility,presolving_aggressive,separating_off,default,presolving_fast,heuristics_aggressive,separating_fast,presolving_off,separating_aggressive,emphasis_hardlp,heuristics_fast,emphasis_easycip,emphasis_optimality,heuristics_off
shs1023,emphasis_feasibility,presolving_off,default,separating_off,heuristics_aggressive,presolving_fast,presolving_aggressive,separating_fast,emphasis_hardlp,heuristics_fast,separating_aggressive,emphasis_easycip,heuristics_off,emphasis_optimality
g200x740i,heuristics_aggressive,presolving_fast,default,separating_fast,separating_aggressive,presolving_off,heuristics_fast,presolving_aggressive,emphasis_hardlp,emphasis_feasibility,emphasis_easycip,heuristics_off,emphasis_optimality,separating_off
neos-935769,separating_off,presolving_fast,default,separating_aggressive,presolving_aggressive,presolving_off,separating_fast,emphasis_feasibility,heuristics_aggressive,heuristics_fast,emphasis_hardlp,emphasis_optimality,emphasis_easycip,heuristics_off
neos-930752,presolving_off,presolving_fast,emphasis_feasibility,default,separating_off,presolving_aggressive,separating_fast,heuristics_aggressive,separating_aggressive,emphasis_easycip,heuristics_fast,emphasis_hardlp,heuristics_off,emphasis_optimality
rocII-9-11,separating_aggressive,separating_off,emphasis_feasibility,separating_fast,heuristics_aggressive,presolving_fast,heuristics_fast,default,emphasis_hardlp,presolving_off,presolving_aggressive,emphasis_optimality,emphasis_easycip,heuristics_off
set3-20,separating_fast,default,presolving_fast,presolving_off,heuristics_aggressive,presolving_aggressive,separating_off,emphasis_feasibility,separating_aggressive,heuristics_fast,emphasis_easycip,emphasis_optimality,emphasis_hardlp,heuristics_off
neos-1324574,heuristics_aggressive,emphasis_feasibility,separating_aggressive,separating_off,separating_fast,default,emphasis_easycip,presolving_aggressive,heuristics_fast,presolving_fast,presolving_off,emphasis_hardlp,emphasis_optimality,heuristics_off
neos12,presolving_fast,emphasis_feasibility,separating_off,presolving_aggressive,default,separating_aggressive,presolving_off,separating_fast,emphasis_easycip,heuristics_aggressive,heuristics_fast,emphasis_hardlp,heuristics_off,emphasis_optimality
neos-820879,emphasis_feasibility,presolving_aggressive,separating_aggressive,separating_fast,default,heuristics_aggressive,separating_off,emphasis_hardlp,presolving_fast,emphasis_optimality,emphasis_easycip,heuristics_fast,presolving_off,heuristics_off
atlanta-ip,separating_off,separating_fast,emphasis_feasibility,default,presolving_fast,heuristics_aggressive,presolving_off,presolving_aggressive,separating_aggressive,emphasis_hardlp,heuristics_fast,emphasis_easycip,emphasis_optimality,heuristics_off
