neos-941717,separating_aggressive,default,separating_fast,heuristics_aggressive,presolving_fast,emphasis_feasibility,presolving_aggressive,emphasis_hardlp,emphasis_easycip,heuristics_off,presolving_off,separating_off,heuristics_fast,emphasis_optimality
rococoC10-001000,default,emphasis_feasibility,separating_off,heuristics_aggressive,presolving_fast,separating_fast,heuristics_fast,presolving_aggressive,separating_aggressive,emphasis_easycip,presolving_off,emphasis_hardlp,emphasis_optimality,heuristics_off
modglob,presolving_aggressive,default,presolving_fast,heuristics_aggressive,separating_fast,emphasis_optimality,presolving_off,heuristics_fast,emphasis_feasibility,separating_off,emphasis_hardlp,separating_aggressive,emphasis_easycip,heuristics_off
neos-1445738,separating_fast,separating_off,emphasis_feasibility,heuristics_aggressive,default,presolving_fast,separating_aggressive,presolving_off,presolving_aggressive,emphasis_hardlp,heuristics_fast,emphasis_easycip,emphasis_optimality,heuristics_off
dano3_5,default,separating_fast,presolving_fast,heuristics_fast,heuristics_aggressive,separating_off,presolving_aggressive,emphasis_feasibility,presolving_off,separating_aggressive,emphasis_hardlp,emphasis_optimality,emphasis_easycip,heuristics_off
neos-619167,default,separating_fast,separating_off,heuristics_aggressive,emphasis_feasibility,presolving_fast,presolving_aggressive,emphasis_easycip,presolving_off,heuristics_fast,separating_aggressive,emphasis_hardlp,emphasis_optimality,heuristics_off
neos-1599274,separating_aggressive,default,presolving_off,presolving_fast,emphasis_hardlp,presolving_aggressive,heuristics_aggressive,emphasis_feasibility,heuristics_fast,separating_fast,emphasis_optimality,emphasis_easycip,separating_off,heuristics_off
aligninq,separating_aggressive,emphasis_feasibility,separating_off,presolving_fast,heuristics_fast,presolving_aggressive,presolving_off,default,separating_fast,emphasis_easycip,emphasis_hardlp,heuristics_aggressive,emphasis_optimality,heuristics_off
rmatr200-p10,heuristics_aggressive,emphasis_feasibility,separating_fast,presolving_fast,default,presolving_aggressive,separating_off,separating_aggressive,presolving_off,emphasis_hardlp,emphasis_optimality,heuristics_fast,emphasis_easycip,heuristics_off
neos-1228986,heuristics_fast,emphasis_easycip,default,emphasis_feasibility,separating_fast,presolving_fast,presolving_aggressive,heuristics_aggressive,heuristics_off,presolving_off,separating_aggressive,emphasis_hardlp,emphasis_optimality,separating_off
nsr8k,default,emphasis_feasibility,heuristics_aggressive,presolving_aggressive,presolving_fast,separating_off,separating_fast,separating_aggressive,heuristics_fast,presolving_off,emphasis_hardlp,emphasis_optimality,emphasis_easycip,heuristics_off
reblock354,heuristics_aggressive,emphasis_feasibility,separating_off,default,separating_aggressive,presolving_fast,heuristics_fast,separating_fast,presolving_off,presolving_aggressive,emphasis_hardlp,emphasis_easycip,emphasis_optimality,heuristics_off
stockholm,presolving_fast,presolving_off,separating_off,presolving_aggressive,default,heuristics_aggressive,separating_fast,emphasis_feasibility,emphasis_optimality,separating_aggressive,emphasis_hardlp,heuristics_fast,emphasis_easycip,heuristics_off
bley_xl1,default,heuristics_aggressive,emphasis_feasibility,separating_off,separating_aggressive,presolving_fast,heuristics_off,separating_fast,presolving_aggressive,presolving_off,emphasis_hardlp,emphasis_optimality,heuristics_fast,emphasis_easycip
neos-584146,emphasis_feasibility,separating_off,separating_fast,presolving_aggressive,heuristics_aggressive,separating_aggressive,emphasis_easycip,default,presolving_fast,presolving_off,emphasis_optimality,heuristics_fast,heuristics_off,emphasis_hardlp
neos-941698,default,heuristics_aggressive,presolving_aggressive,emphasis_feasibility,separating_aggressive,presolving_fast,emphasis_hardlp,emphasis_easycip,separating_fast,separating_off,presolving_off,heuristics_fast,heuristics_off,emphasis_optimality
momentum3,presolving_aggressive,presolving_off,emphasis_feasibility,presolving_fast,separating_fast,separating_off,heuristics_aggressive,separating_aggressive,default,emphasis_easycip,emphasis_hardlp,heuristics_fast,emphasis_optimality,heuristics_off
neos-1122047,presolving_aggressive,separating_off,presolving_fast,emphasis_hardlp,default,separating_aggressive,heuristics_aggressive,emphasis_feasibility,separating_fast,emphasis_optimality,presolving_off,emphasis_easycip,heuristics_fast,heuristics_off
set3-15,presolving_fast,default,presolving_aggressive,heuristics_aggressive,separating_aggressive,separating_fast,presolving_off,emphasis_feasibility,emphasis_optimality,emphasis_hardlp,emphasis_easycip,heuristics_fast,separating_off,heuristics_off
pk1,presolving_fast,heuristics_aggressive,presolving_aggressive,separating_aggressive,emphasis_hardlp,emphasis_optimality,separating_fast,default,heuristics_fast,separating_off,emphasis_easycip,emphasis_feasibility,presolving_off,heuristics_off
atlanta-ip,separating_fast,presolving_off,default,emphasis_feasibility,presolving_fast,heuristics_aggressive,presolving_aggressive,heuristics_fast,separating_off,separating_aggressive,emphasis_easycip,emphasis_hardlp,heuristics_off,emphasis_optimality
d10200,heuristics_aggressive,default,emphasis_feasibility,separating_fast,presolving_aggressive,separating_off,separating_aggressive,presolving_off,heuristics_fast,presolving_fast,emphasis_easycip,emphasis_optimality,heuristics_off,emphasis_hardlp
neos-1440460,default,heuristics_aggressive,separating_fast,presolving_fast,presolving_aggressive,emphasis_feasibility,emphasis_easycip,presolving_off,separating_off,emphasis_hardlp,heuristics_fast,emphasis_optimality,separating_aggressive,heuristics_off
rmine10,emphasis_feasibility,separating_fast,presolving_fast,heuristics_aggressive,default,emphasis_easycip,separating_off,heuristics_fast,presolving_off,separating_aggressive,emphasis_hardlp,heuristics_off,presolving_aggressive,emphasis_optimality
co-100,emphasis_feasibility,separating_fast,default,separating_aggressive,heuristics_fast,heuristics_aggressive,separating_off,presolving_aggressive,presolving_fast,presolving_off,emphasis_hardlp,emphasis_optimality,emphasis_easycip,heuristics_off
opt1217,emphasis_feasibility,separating_fast,emphasis_hardlp,presolving_fast,default,presolving_off,heuristics_aggressive,separating_aggressive,presolving_aggressive,emphasis_easycip,heuristics_fast,separating_off,emphasis_optimality,heuristics_off
zib54-UUE,separating_fast,default,separating_off,presolving_aggressive,emphasis_feasibility,presolving_fast,separating_aggressive,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,presolving_off,emphasis_easycip,heuristics_fast,heuristics_off
