neos-631784,heuristics_aggressive,emphasis_feasibility,default,separating_off,presolving_aggressive,separating_fast,presolving_fast,separating_aggressive,presolving_off,emphasis_hardlp,heuristics_fast,emphasis_easycip,emphasis_optimality,heuristics_off
sing161,presolving_fast,default,emphasis_feasibility,separating_fast,heuristics_aggressive,presolving_off,emphasis_hardlp,emphasis_easycip,presolving_aggressive,separating_off,heuristics_fast,heuristics_off,emphasis_optimality,separating_aggressive
sp98ar,emphasis_feasibility,default,separating_off,presolving_aggressive,presolving_off,presolving_fast,separating_fast,separating_aggressive,emphasis_easycip,heuristics_aggressive,heuristics_fast,emphasis_hardlp,emphasis_optimality,heuristics_off
rococoC11-011100,emphasis_feasibility,separating_off,heuristics_aggressive,default,separating_fast,presolving_fast,presolving_off,presolving_aggressive,emphasis_hardlp,separating_aggressive,emphasis_easycip,emphasis_optimality,heuristics_fast,heuristics_off
rmatr100-p10,presolving_aggressive,default,separating_aggressive,emphasis_feasibility,presolving_fast,heuristics_aggressive,separating_fast,separating_off,emphasis_optimality,presolving_off,heuristics_fast,emphasis_hardlp,emphasis_easycip,heuristics_off
net12,separating_off,separating_fast,heuristics_aggressive,emphasis_feasibility,presolving_aggressive,separating_aggressive,default,presolving_fast,presolving_off,heuristics_fast,emphasis_hardlp,emphasis_easycip,emphasis_optimality,heuristics_off
core4872-1529,presolving_aggressive,emphasis_feasibility,presolving_off,presolving_fast,heuristics_aggressive,separating_off,separating_aggressive,heuristics_fast,separating_fast,default,emphasis_easycip,emphasis_hardlp,emphasis_optimality,heuristics_off
mining,default,emphasis_feasibility,separating_off,separating_fast,presolving_off,heuristics_aggressive,presolving_aggressive,presolving_fast,emphasis_hardlp,separating_aggressive,emphasis_easycip,heuristics_fast,emphasis_optimality,heuristics_off
siena1,separating_off,presolving_aggressive,presolving_fast,heuristics_aggressive,emphasis_feasibility,separating_fast,separating_aggressive,presolving_off,default,emphasis_hardlp,emphasis_easycip,emphasis_optimality,heuristics_fast,heuristics_off
eilA101-2,separating_fast,emphasis_feasibility,default,emphasis_hardlp,separating_aggressive,heuristics_aggressive,emphasis_easycip,heuristics_off,presolving_fast,presolving_aggressive,heuristics_fast,separating_off,emphasis_optimality,presolving_off
a1c1s1,default,presolving_fast,separating_fast,heuristics_aggressive,emphasis_feasibility,presolving_off,presolving_aggressive,separating_aggressive,emphasis_hardlp,separating_off,heuristics_fast,emphasis_easycip,emphasis_optimality,heuristics_off
neos-1460641,emphasis_feasibility,separating_aggressive,heuristics_aggressive,presolving_fast,presolving_aggressive,default,separating_fast,separating_off,presolving_off,emphasis_easycip,heuristics_fast,emphasis_hardlp,emphasis_optimality,heuristics_off
triptim1,presolving_aggressive,presolving_off,emphasis_feasibility,presolving_fast,default,heuristics_aggressive,separating_off,emphasis_easycip,separating_fast,heuristics_fast,emphasis_hardlp,separating_aggressive,emphasis_optimality,heuristics_off
neos-941717,emphasis_feasibility,separating_fast,heuristics_aggressive,presolving_fast,separating_aggressive,emphasis_hardlp,presolving_aggressive,heuristics_off,default,emphasis_easycip,separating_off,heuristics_fast,presolving_off,emphasis_optimality
neos-856059,separating_fast,presolving_fast,separating_aggressive,presolving_aggressive,default,emphasis_easycip,emphasis_feasibility,separating_off,heuristics_aggressive,presolving_off,emphasis_hardlp,emphasis_optimality,heuristics_fast,heuristics_off
ns894786,presolving_fast,presolving_off,heuristics_aggressive,emphasis_feasibility,presolving_aggressive,separating_fast,default,emphasis_optimality,separating_aggressive,heuristics_fast,separating_off,emphasis_hardlp,emphasis_easycip,heuristics_off
