neos-633273,separating_aggressive,separating_fast,heuristics_aggressive,default,separating_off,emphasis_feasibility,heuristics_fast,heuristics_off,presolving_aggressive,emphasis_optimality,presolving_fast,emphasis_hardlp,emphasis_easycip,presolving_off
sp98ar,emphasis_feasibility,presolving_aggressive,presolving_fast,heuristics_aggressive,separating_fast,default,separating_aggressive,presolving_off,separating_off,emphasis_hardlp,emphasis_easycip,emphasis_optimality,heuristics_fast,heuristics_off
mspp16,heuristics_fast,separating_off,heuristics_off,emphasis_easycip,separating_fast,heuristics_aggressive,emphasis_hardlp,default,presolving_fast,emphasis_feasibility,presolving_aggressive,presolving_off,separating_aggressive,emphasis_optimality
neos-555298,separating_off,heuristics_aggressive,presolving_fast,emphasis_feasibility,presolving_off,presolving_aggressive,default,separating_fast,separating_aggressive,emphasis_hardlp,emphasis_easycip,heuristics_fast,heuristics_off,emphasis_optimality
bg512142,presolving_off,presolving_fast,default,heuristics_aggressive,presolving_aggressive,separating_fast,separating_aggressive,emphasis_feasibility,emphasis_optimality,emphasis_hardlp,heuristics_off,heuristics_fast,emphasis_easycip,separating_off
triptim2,separating_off,default,separating_fast,emphasis_feasibility,presolving_aggressive,heuristics_fast,presolving_off,emphasis_hardlp,separating_aggressive,presolving_fast,heuristics_aggressive,emphasis_easycip,heuristics_off,emphasis_optimality
reblock354,separating_off,separating_fast,emphasis_hardlp,default,heuristics_aggressive,separating_aggressive,emphasis_feasibility,presolving_fast,heuristics_fast,emphasis_easycip,presolving_off,heuristics_off,presolving_aggressive,emphasis_optimality
ger50_17_trans,separating_fast,heuristics_aggressive,presolving_aggressive,default,presolving_off,presolving_fast,separating_off,emphasis_feasibility,heuristics_fast,separating_aggressive,emphasis_easycip,emphasis_hardlp,emphasis_optimality,heuristics_off
neos-555343,heuristics_aggressive,presolving_aggressive,separating_fast,default,heuristics_fast,separating_off,separating_aggressive,emphasis_feasibility,presolving_fast,emphasis_easycip,presolving_off,emphasis_hardlp,heuristics_off,emphasis_optimality
n370a,heuristics_aggressive,separating_aggressive,presolving_fast,presolving_aggressive,emphasis_feasibility,default,heuristics_fast,separating_fast,emphasis_hardlp,emphasis_optimality,presolving_off,separating_off,emphasis_easycip,heuristics_off
sing359,presolving_off,separating_fast,heuristics_aggressive,presolving_fast,default,separating_off,emphasis_feasibility,emphasis_easycip,emphasis_hardlp,emphasis_optimality,heuristics_fast,separating_aggressive,heuristics_off,presolving_aggressive
neos-775946,emphasis_feasibility,presolving_aggressive,heuristics_aggressive,separating_fast,default,separating_off,presolving_fast,emphasis_easycip,heuristics_off,separating_aggressive,emphasis_optimality,heuristics_fast,emphasis_hardlp,presolving_off
bienst1,separating_off,separating_fast,heuristics_fast,emphasis_hardlp,emphasis_feasibility,emphasis_easycip,presolving_aggressive,presolving_fast,default,heuristics_aggressive,separating_aggressive,emphasis_optimality,heuristics_off,presolving_off
neos-847051,presolving_aggressive,emphasis_feasibility,separating_aggressive,separating_off,separating_fast,heuristics_aggressive,default,emphasis_hardlp,presolving_off,heuristics_fast,emphasis_easycip,presolving_fast,emphasis_optimality,heuristics_off
neos-916792,presolving_aggressive,heuristics_aggressive,default,separating_aggressive,separating_fast,emphasis_feasibility,heuristics_fast,presolving_fast,separating_off,emphasis_hardlp,presolving_off,emphasis_optimality,emphasis_easycip,heuristics_off
lectsched-1-obj,emphasis_feasibility,separating_fast,default,heuristics_aggressive,heuristics_fast,presolving_fast,separating_off,emphasis_easycip,presolving_off,emphasis_hardlp,presolving_aggressive,separating_aggressive,emphasis_optimality,heuristics_off
l152lav,heuristics_aggressive,separating_fast,presolving_aggressive,emphasis_feasibility,default,emphasis_hardlp,separating_off,presolving_fast,separating_aggressive,presolving_off,emphasis_optimality,emphasis_easycip,heuristics_off,heuristics_fast
neos-1439395,presolving_fast,emphasis_feasibility,separating_aggressive,default,emphasis_easycip,separating_fast,heuristics_aggressive,separating_off,emphasis_optimality,heuristics_fast,presolving_aggressive,presolving_off,emphasis_hardlp,heuristics_off
neos-808072,separating_aggressive,heuristics_aggressive,emphasis_feasibility,default,separating_fast,presolving_off,presolving_aggressive,presolving_fast,heuristics_fast,separating_off,emphasis_easycip,emphasis_optimality,emphasis_hardlp,heuristics_off
neos-826650,heuristics_aggressive,emphasis_feasibility,default,separating_fast,presolving_aggressive,presolving_fast,separating_aggressive,separating_off,presolving_off,emphasis_optimality,emphasis_hardlp,emphasis_easycip,heuristics_fast,heuristics_off
neos18,separating_fast,heuristics_aggressive,default,emphasis_feasibility,emphasis_easycip,presolving_off,presolving_aggressive,separating_aggressive,heuristics_fast,presolving_fast,separating_off,emphasis_optimality,heuristics_off,emphasis_hardlp
neos-1460543,heuristics_aggressive,separating_fast,separating_aggressive,presolving_fast,presolving_aggressive,default,heuristics_fast,presolving_off,emphasis_feasibility,emphasis_optimality,emphasis_easycip,emphasis_hardlp,separating_off,heuristics_off
neos-555884,emphasis_feasibility,separating_off,presolving_aggressive,heuristics_aggressive,presolving_off,separating_fast,default,separating_aggressive,presolving_fast,emphasis_easycip,emphasis_hardlp,heuristics_fast,heuristics_off,emphasis_optimality
swath,emphasis_feasibility,heuristics_aggressive,separating_aggressive,presolving_aggressive,presolving_fast,default,separating_off,separating_fast,presolving_off,emphasis_hardlp,emphasis_easycip,emphasis_optimality,heuristics_fast,heuristics_off
neos-522351,separating_aggressive,default,heuristics_aggressive,presolving_fast,heuristics_fast,presolving_aggressive,emphasis_feasibility,separating_fast,presolving_off,emphasis_easycip,separating_off,emphasis_optimality,emphasis_hardlp,heuristics_off
khb05250,separating_aggressive,heuristics_aggressive,default,presolving_aggressive,presolving_off,separating_fast,presolving_fast,emphasis_feasibility,separating_off,heuristics_fast,emphasis_hardlp,emphasis_optimality,emphasis_easycip,heuristics_off
stp3d,separating_off,presolving_fast,emphasis_feasibility,heuristics_aggressive,separating_fast,default,presolving_off,separating_aggressive,emphasis_hardlp,presolving_aggressive,heuristics_fast,emphasis_easycip,emphasis_optimality,heuristics_off
neos-826224,heuristics_aggressive,emphasis_feasibility,presolving_fast,presolving_aggressive,separating_fast,separating_off,default,emphasis_easycip,emphasis_optimality,emphasis_hardlp,separating_aggressive,heuristics_fast,presolving_off,heuristics_off
ns4-pr3,emphasis_hardlp,heuristics_fast,heuristics_aggressive,presolving_fast,separating_off,presolving_aggressive,separating_fast,default,emphasis_easycip,separating_aggressive,presolving_off,emphasis_feasibility,heuristics_off,emphasis_optimality
neos-1445755,emphasis_feasibility,separating_off,default,separating_fast,heuristics_fast,separating_aggressive,heuristics_aggressive,heuristics_off,emphasis_optimality,presolving_fast,presolving_off,emphasis_easycip,emphasis_hardlp,presolving_aggressive
neos-525149,separating_fast,separating_off,emphasis_feasibility,separating_aggressive,heuristics_fast,presolving_aggressive,presolving_fast,default,emphasis_easycip,heuristics_aggressive,emphasis_hardlp,emphasis_optimality,heuristics_off,presolving_off
neos-849702,presolving_off,emphasis_feasibility,heuristics_aggressive,heuristics_fast,emphasis_easycip,separating_aggressive,separating_off,presolving_aggressive,presolving_fast,separating_fast,default,emphasis_hardlp,heuristics_off,emphasis_optimality
msc98-ip,presolving_aggressive,separating_fast,default,separating_off,emphasis_feasibility,presolving_fast,heuristics_aggressive,separating_aggressive,presolving_off,emphasis_optimality,emphasis_easycip,emphasis_hardlp,heuristics_fast,heuristics_off
neos-885524,default,presolving_aggressive,separating_fast,presolving_fast,emphasis_feasibility,heuristics_fast,separating_off,heuristics_aggressive,emphasis_optimality,separating_aggressive,presolving_off,emphasis_easycip,emphasis_hardlp,heuristics_off
neos-1451294,separating_aggressive,default,presolving_fast,presolving_aggressive,heuristics_aggressive,heuristics_fast,heuristics_off,emphasis_feasibility,separating_fast,emphasis_hardlp,presolving_off,emphasis_easycip,separating_off,emphasis_optimality
rmatr100-p5,separating_fast,heuristics_fast,presolving_aggressive,default,separating_off,heuristics_aggressive,emphasis_feasibility,emphasis_easycip,presolving_fast,separating_aggressive,presolving_off,emphasis_hardlp,emphasis_optimality,heuristics_off
gesa2,presolving_aggressive,default,separating_aggressive,heuristics_aggressive,separating_fast,heuristics_fast,emphasis_feasibility,presolving_fast,emphasis_easycip,presolving_off,separating_off,emphasis_optimality,emphasis_hardlp,heuristics_off
n3705,heuristics_aggressive,separating_aggressive,presolving_fast,presolving_aggressive,default,emphasis_feasibility,heuristics_fast,emphasis_optimality,emphasis_hardlp,separating_fast,presolving_off,emphasis_easycip,separating_off,heuristics_off
neos-1582420,default,heuristics_aggressive,presolving_aggressive,separating_off,presolving_fast,emphasis_feasibility,separating_fast,emphasis_easycip,separating_aggressive,emphasis_hardlp,heuristics_fast,presolving_off,heuristics_off,emphasis_optimality
neos-1603518,separating_aggressive,emphasis_feasibility,heuristics_aggressive,emphasis_optimality,separating_fast,default,emphasis_hardlp,presolving_aggressive,presolving_off,presolving_fast,separating_off,heuristics_fast,heuristics_off,emphasis_easycip
roll3000,separating_aggressive,presolving_fast,emphasis_feasibility,separating_fast,default,presolving_aggressive,heuristics_aggressive,presolving_off,separating_off,emphasis_optimality,emphasis_easycip,heuristics_fast,heuristics_off,emphasis_hardlp
modglob,presolving_fast,heuristics_fast,heuristics_aggressive,presolving_off,separating_aggressive,default,presolving_aggressive,emphasis_easycip,heuristics_off,separating_fast,emphasis_hardlp,emphasis_optimality,emphasis_feasibility,separating_off
a1c1s1,heuristics_aggressive,presolving_fast,default,separating_aggressive,emphasis_feasibility,emphasis_hardlp,presolving_aggressive,separating_fast,presolving_off,emphasis_easycip,separating_off,heuristics_fast,emphasis_optimality,heuristics_off
neos-1062641,presolving_aggressive,heuristics_aggressive,separating_fast,default,emphasis_optimality,separating_aggressive,emphasis_feasibility,separating_off,emphasis_hardlp,heuristics_fast,presolving_off,emphasis_easycip,presolving_fast,heuristics_off
lseu,presolving_fast,presolving_aggressive,separating_fast,separating_aggressive,default,separating_off,heuristics_aggressive,heuristics_fast,emphasis_feasibility,emphasis_easycip,presolving_off,emphasis_optimality,emphasis_hardlp,heuristics_off
neos-631164,heuristics_aggressive,separating_aggressive,presolving_aggressive,emphasis_optimality,default,presolving_fast,heuristics_fast,separating_fast,presolving_off,emphasis_hardlp,emphasis_feasibility,emphasis_easycip,separating_off,heuristics_off
neos-1593097,emphasis_feasibility,separating_fast,heuristics_aggressive,default,presolving_aggressive,separating_off,emphasis_easycip,separating_aggressive,presolving_fast,emphasis_hardlp,heuristics_fast,presolving_off,emphasis_optimality,heuristics_off
mining,emphasis_hardlp,presolving_fast,separating_fast,emphasis_easycip,heuristics_aggressive,presolving_off,heuristics_fast,emphasis_feasibility,default,presolving_aggressive,separating_aggressive,separating_off,emphasis_optimality,heuristics_off
lrn,emphasis_feasibility,separating_off,presolving_aggressive,separating_fast,default,heuristics_aggressive,separating_aggressive,presolving_fast,presolving_off,heuristics_off,heuristics_fast,emphasis_optimality,emphasis_hardlp,emphasis_easycip
d10200,emphasis_feasibility,default,emphasis_optimality,heuristics_fast,heuristics_aggressive,presolving_off,emphasis_easycip,separating_fast,separating_aggressive,presolving_aggressive,emphasis_hardlp,presolving_fast,separating_off,heuristics_off
neos-810286,heuristics_aggressive,default,separating_fast,presolving_aggressive,emphasis_feasibility,separating_aggressive,heuristics_fast,presolving_fast,separating_off,emphasis_easycip,emphasis_optimality,presolving_off,heuristics_off,emphasis_hardlp
neos-1429212,emphasis_feasibility,presolving_fast,separating_fast,default,heuristics_aggressive,separating_off,presolving_aggressive,heuristics_fast,separating_aggressive,presolving_off,emphasis_optimality,emphasis_easycip,emphasis_hardlp,heuristics_off
neos-935496,emphasis_feasibility,separating_aggressive,default,heuristics_aggressive,emphasis_easycip,presolving_fast,separating_fast,heuristics_fast,emphasis_hardlp,presolving_aggressive,heuristics_off,presolving_off,separating_off,emphasis_optimality
neos-881765,separating_aggressive,heuristics_fast,emphasis_hardlp,heuristics_off,presolving_fast,presolving_off,default,heuristics_aggressive,presolving_aggressive,emphasis_feasibility,separating_fast,emphasis_easycip,emphasis_optimality,separating_off
neos-905856,heuristics_aggressive,heuristics_fast,emphasis_easycip,heuristics_off,separating_aggressive,default,presolving_fast,emphasis_hardlp,separating_fast,presolving_aggressive,emphasis_optimality,emphasis_feasibility,separating_off,presolving_off
neos-598183,presolving_aggressive,default,heuristics_aggressive,emphasis_feasibility,separating_fast,separating_aggressive,emphasis_optimality,heuristics_fast,separating_off,heuristics_off,presolving_off,presolving_fast,emphasis_easycip,emphasis_hardlp
neos-583731,presolving_aggressive,separating_aggressive,presolving_fast,heuristics_aggressive,emphasis_optimality,presolving_off,heuristics_fast,separating_fast,default,emphasis_easycip,separating_off,emphasis_feasibility,emphasis_hardlp,heuristics_off
neos-960392,presolving_fast,emphasis_feasibility,heuristics_aggressive,separating_off,separating_fast,presolving_aggressive,default,presolving_off,emphasis_easycip,separating_aggressive,emphasis_hardlp,heuristics_fast,heuristics_off,emphasis_optimality
