misc03,separating_aggressive,heuristics_fast,heuristics_aggressive,emphasis_easycip,separating_off,default,emphasis_feasibility,presolving_off,heuristics_off,presolving_aggressive,emphasis_hardlp,separating_fast,presolving_fast,emphasis_optimality
enlight13,separating_off,separating_aggressive,heuristics_aggressive,separating_fast,presolving_aggressive,heuristics_fast,presolving_fast,default,presolving_off,emphasis_easycip,emphasis_feasibility,heuristics_off,emphasis_hardlp,emphasis_optimality
neos-1058477,heuristics_aggressive,emphasis_feasibility,default,separating_off,presolving_aggressive,separating_fast,emphasis_optimality,emphasis_hardlp,presolving_fast,separating_aggressive,emphasis_easycip,presolving_off,heuristics_fast,heuristics_off
mitre,default,heuristics_aggressive,presolving_aggressive,presolving_fast,emphasis_feasibility,separating_aggressive,separating_fast,presolving_off,heuristics_fast,emphasis_hardlp,separating_off,emphasis_easycip,emphasis_optimality,heuristics_off
neos-1603965,emphasis_feasibility,separating_fast,separating_aggressive,presolving_fast,presolving_off,separating_off,heuristics_aggressive,default,presolving_aggressive,emphasis_optimality,emphasis_hardlp,heuristics_fast,emphasis_easycip,heuristics_off
acc-tight5,emphasis_feasibility,separating_aggressive,separating_fast,heuristics_fast,default,heuristics_aggressive,presolving_fast,presolving_aggressive,separating_off,emphasis_hardlp,heuristics_off,emphasis_easycip,presolving_off,emphasis_optimality
stein45,emphasis_easycip,separating_aggressive,separating_fast,presolving_fast,separating_off,heuristics_aggressive,presolving_aggressive,default,emphasis_feasibility,heuristics_fast,emphasis_hardlp,heuristics_off,presolving_off,emphasis_optimality
neos-933638,separating_off,presolving_fast,default,presolving_aggressive,separating_fast,emphasis_feasibility,separating_aggressive,heuristics_aggressive,presolving_off,emphasis_optimality,emphasis_hardlp,heuristics_fast,emphasis_easycip,heuristics_off
uct-subprob,separating_fast,presolving_aggressive,separating_aggressive,default,presolving_fast,presolving_off,emphasis_feasibility,heuristics_aggressive,emphasis_hardlp,emphasis_easycip,heuristics_fast,separating_off,emphasis_optimality,heuristics_off
neos-555298,presolving_aggressive,emphasis_feasibility,heuristics_aggressive,separating_fast,default,separating_off,presolving_fast,presolving_off,emphasis_hardlp,heuristics_fast,separating_aggressive,emphasis_easycip,heuristics_off,emphasis_optimality
reblock420,separating_off,emphasis_feasibility,separating_fast,heuristics_aggressive,presolving_off,presolving_fast,heuristics_fast,default,emphasis_hardlp,emphasis_easycip,separating_aggressive,presolving_aggressive,emphasis_optimality,heuristics_off
