neos-780889,presolving_fast,default,separating_off,separating_fast,presolving_aggressive,heuristics_aggressive,emphasis_feasibility,separating_aggressive,presolving_off,heuristics_fast,emphasis_hardlp,emphasis_easycip,emphasis_optimality,heuristics_off
danoint,presolving_fast,separating_fast,heuristics_aggressive,emphasis_feasibility,default,presolving_off,presolving_aggressive,separating_off,separating_aggressive,heuristics_fast,emphasis_easycip,emphasis_hardlp,heuristics_off,emphasis_optimality
neos-930752,separating_fast,heuristics_aggressive,separating_aggressive,presolving_fast,default,presolving_aggressive,emphasis_easycip,emphasis_feasibility,separating_off,heuristics_fast,presolving_off,emphasis_hardlp,emphasis_optimality,heuristics_off
neos-913984,emphasis_feasibility,presolving_aggressive,separating_fast,heuristics_aggressive,default,separating_off,separating_aggressive,presolving_fast,presolving_off,emphasis_optimality,emphasis_hardlp,emphasis_easycip,heuristics_fast,heuristics_off
swath,separating_fast,default,emphasis_feasibility,presolving_off,separating_off,separating_aggressive,heuristics_aggressive,presolving_aggressive,presolving_fast,heuristics_fast,emphasis_optimality,emphasis_easycip,emphasis_hardlp,heuristics_off
neos-662469,heuristics_aggressive,presolving_aggressive,separating_off,heuristics_fast,default,separating_aggressive,separating_fast,emphasis_feasibility,presolving_fast,presolving_off,emphasis_easycip,emphasis_optimality,emphasis_hardlp,heuristics_off
neos-826650,separating_aggressive,emphasis_feasibility,presolving_fast,separating_off,heuristics_aggressive,default,separating_fast,emphasis_easycip,presolving_off,presolving_aggressive,emphasis_hardlp,emphasis_optimality,heuristics_fast,heuristics_off
mzzv42z,emphasis_feasibility,separating_fast,separating_off,heuristics_aggressive,default,separating_aggressive,heuristics_fast,heuristics_off,emphasis_easycip,presolving_off,presolving_fast,presolving_aggressive,emphasis_hardlp,emphasis_optimality
neos6,default,separating_aggressive,separating_fast,presolving_fast,presolving_aggressive,presolving_off,emphasis_feasibility,heuristics_fast,heuristics_aggressive,separating_off,emphasis_easycip,emphasis_optimality,emphasis_hardlp,heuristics_off
p0201,default,heuristics_aggressive,emphasis_hardlp,separating_aggressive,separating_fast,separating_off,emphasis_feasibility,presolving_fast,presolving_aggressive,heuristics_fast,emphasis_easycip,heuristics_off,presolving_off,emphasis_optimality
neos-830439,separating_off,emphasis_feasibility,default,separating_fast,presolving_fast,presolving_aggressive,heuristics_aggressive,presolving_off,separating_aggressive,emphasis_hardlp,emphasis_easycip,heuristics_fast,emphasis_optimality,heuristics_off
sct5,emphasis_feasibility,default,separating_off,separating_fast,presolving_aggressive,presolving_off,heuristics_aggressive,presolving_fast,emphasis_hardlp,separating_aggressive,heuristics_fast,emphasis_easycip,emphasis_optimality,heuristics_off
neos-1171692,emphasis_feasibility,presolving_aggressive,default,heuristics_aggressive,separating_off,presolving_fast,separating_aggressive,presolving_off,separating_fast,emphasis_hardlp,emphasis_easycip,emphasis_optimality,heuristics_fast,heuristics_off
map20,separating_fast,default,emphasis_hardlp,separating_off,heuristics_aggressive,presolving_fast,heuristics_fast,presolving_aggressive,emphasis_feasibility,separating_aggressive,emphasis_easycip,emphasis_optimality,presolving_off,heuristics_off
dano3mip,separating_aggressive,separating_fast,emphasis_feasibility,default,presolving_off,heuristics_aggressive,presolving_fast,separating_off,emphasis_hardlp,presolving_aggressive,heuristics_fast,emphasis_optimality,emphasis_easycip,heuristics_off
rvb-sub,separating_off,default,separating_fast,heuristics_aggressive,presolving_aggressive,presolving_fast,heuristics_fast,emphasis_feasibility,presolving_off,emphasis_optimality,separating_aggressive,emphasis_hardlp,emphasis_easycip,heuristics_off
neos-827015,emphasis_feasibility,presolving_aggressive,heuristics_aggressive,separating_off,separating_fast,presolving_fast,default,emphasis_easycip,presolving_off,separating_aggressive,emphasis_hardlp,heuristics_fast,emphasis_optimality,heuristics_off
neos-1429461,heuristics_aggressive,presolving_fast,presolving_aggressive,separating_aggressive,default,separating_fast,emphasis_feasibility,separating_off,heuristics_fast,presolving_off,emphasis_hardlp,emphasis_optimality,emphasis_easycip,heuristics_off
neos-1441553,separating_off,presolving_fast,emphasis_feasibility,separating_fast,presolving_aggressive,heuristics_aggressive,default,separating_aggressive,emphasis_easycip,emphasis_hardlp,heuristics_fast,presolving_off,emphasis_optimality,heuristics_off
neos-826250,presolving_aggressive,default,heuristics_aggressive,presolving_fast,emphasis_feasibility,separating_off,separating_aggressive,separating_fast,presolving_off,heuristics_fast,emphasis_optimality,emphasis_easycip,emphasis_hardlp,heuristics_off
set3-15,emphasis_feasibility,presolving_aggressive,default,separating_aggressive,presolving_off,separating_fast,presolving_fast,heuristics_aggressive,emphasis_hardlp,heuristics_fast,separating_off,emphasis_optimality,emphasis_easycip,heuristics_off
neos-476283,emphasis_feasibility,separating_off,heuristics_aggressive,presolving_fast,default,presolving_off,separating_fast,presolving_aggressive,separating_aggressive,heuristics_fast,emphasis_hardlp,emphasis_easycip,emphasis_optimality,heuristics_off
neos-937446,separating_off,separating_aggressive,presolving_fast,separating_fast,presolving_aggressive,default,presolving_off,heuristics_aggressive,emphasis_feasibility,emphasis_easycip,emphasis_optimality,heuristics_fast,emphasis_hardlp,heuristics_off
dc1l,emphasis_feasibility,separating_off,separating_fast,presolving_aggressive,presolving_off,heuristics_aggressive,presolving_fast,default,separating_aggressive,emphasis_hardlp,emphasis_optimality,heuristics_fast,emphasis_easycip,heuristics_off
lotsize,heuristics_aggressive,default,separating_fast,presolving_fast,separating_aggressive,presolving_off,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,presolving_aggressive,separating_off,heuristics_fast,emphasis_optimality,heuristics_off
acc-tight5,emphasis_feasibility,heuristics_aggressive,presolving_aggressive,default,presolving_off,separating_fast,separating_aggressive,presolving_fast,emphasis_easycip,emphasis_optimality,heuristics_fast,emphasis_hardlp,separating_off,heuristics_off
pw-myciel4,presolving_aggressive,separating_aggressive,emphasis_feasibility,separating_off,heuristics_aggressive,presolving_fast,separating_fast,default,presolving_off,heuristics_fast,emphasis_easycip,emphasis_hardlp,emphasis_optimality,heuristics_off
pg,emphasis_feasibility,presolving_aggressive,presolving_off,default,separating_aggressive,presolving_fast,emphasis_hardlp,heuristics_aggressive,separating_fast,heuristics_fast,separating_off,emphasis_optimality,emphasis_easycip,heuristics_off
