neos-501453,presolving_fast,presolving_off,emphasis_easycip,separating_off,heuristics_aggressive,separating_aggressive,separating_fast,emphasis_feasibility,presolving_aggressive,default,heuristics_fast,emphasis_hardlp,emphasis_optimality,heuristics_off
neos-631784,emphasis_feasibility,heuristics_aggressive,separating_off,default,presolving_fast,separating_fast,heuristics_off,presolving_off,presolving_aggressive,emphasis_hardlp,separating_aggressive,emphasis_easycip,heuristics_fast,emphasis_optimality
neos-1442657,presolving_fast,separating_off,default,separating_fast,emphasis_feasibility,heuristics_aggressive,presolving_aggressive,separating_aggressive,presolving_off,heuristics_fast,emphasis_hardlp,emphasis_optimality,emphasis_easycip,heuristics_off
neos-937446,separating_off,separating_aggressive,default,separating_fast,presolving_fast,presolving_aggressive,presolving_off,emphasis_feasibility,heuristics_aggressive,emphasis_optimality,emphasis_hardlp,emphasis_easycip,heuristics_fast,heuristics_off
ds-big,separating_fast,separating_off,separating_aggressive,default,heuristics_aggressive,emphasis_feasibility,presolving_fast,presolving_off,presolving_aggressive,emphasis_optimality,heuristics_fast,emphasis_hardlp,emphasis_easycip,heuristics_off
neos-1061020,emphasis_feasibility,separating_off,heuristics_aggressive,separating_fast,default,presolving_off,presolving_fast,heuristics_fast,emphasis_easycip,separating_aggressive,presolving_aggressive,heuristics_off,emphasis_hardlp,emphasis_optimality
neos-1460246,separating_aggressive,presolving_fast,emphasis_feasibility,default,heuristics_aggressive,separating_off,separating_fast,emphasis_hardlp,emphasis_easycip,presolving_off,heuristics_fast,presolving_aggressive,emphasis_optimality,heuristics_off
usAbbrv-8-25_70,presolving_aggressive,separating_off,heuristics_aggressive,emphasis_feasibility,default,separating_fast,separating_aggressive,heuristics_fast,presolving_fast,emphasis_hardlp,emphasis_easycip,presolving_off,emphasis_optimality,heuristics_off
satellites2-60,emphasis_feasibility,separating_off,heuristics_aggressive,default,heuristics_off,separating_fast,presolving_fast,presolving_off,emphasis_easycip,heuristics_fast,presolving_aggressive,separating_aggressive,emphasis_optimality,emphasis_hardlp
neos-691058,emphasis_feasibility,presolving_aggressive,default,heuristics_aggressive,separating_fast,separating_off,separating_aggressive,presolving_off,presolving_fast,heuristics_fast,emphasis_hardlp,emphasis_optimality,emphasis_easycip,heuristics_off
g200x740i,presolving_fast,separating_aggressive,heuristics_aggressive,default,separating_fast,presolving_aggressive,presolving_off,emphasis_optimality,heuristics_fast,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,separating_off,heuristics_off
bienst1,separating_fast,separating_off,emphasis_feasibility,heuristics_aggressive,default,presolving_fast,presolving_aggressive,separating_aggressive,emphasis_hardlp,heuristics_fast,emphasis_easycip,emphasis_optimality,heuristics_off,presolving_off
n3705,presolving_aggressive,separating_aggressive,presolving_fast,heuristics_aggressive,default,emphasis_feasibility,emphasis_optimality,presolving_off,separating_fast,emphasis_hardlp,separating_off,heuristics_fast,emphasis_easycip,heuristics_off
circ10-3,presolving_aggressive,emphasis_feasibility,heuristics_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,emphasis_hardlp,default,emphasis_easycip,separating_off,heuristics_fast,emphasis_optimality,heuristics_off
neos-830439,separating_aggressive,presolving_fast,default,presolving_aggressive,emphasis_feasibility,separating_off,separating_fast,heuristics_aggressive,presolving_off,emphasis_optimality,heuristics_fast,emphasis_hardlp,emphasis_easycip,heuristics_off
nw04,emphasis_hardlp,default,heuristics_aggressive,heuristics_off,separating_off,emphasis_feasibility,separating_fast,emphasis_easycip,heuristics_fast,presolving_aggressive,emphasis_optimality,separating_aggressive,presolving_fast,presolving_off
neos-538916,presolving_aggressive,separating_fast,default,presolving_fast,heuristics_aggressive,emphasis_easycip,heuristics_fast,emphasis_hardlp,emphasis_feasibility,presolving_off,separating_aggressive,heuristics_off,separating_off,emphasis_optimality
neos-847302,heuristics_aggressive,emphasis_feasibility,separating_fast,separating_aggressive,default,emphasis_easycip,presolving_aggressive,presolving_off,heuristics_fast,presolving_fast,separating_off,emphasis_hardlp,heuristics_off,emphasis_optimality
map18,separating_off,presolving_aggressive,separating_fast,default,heuristics_aggressive,separating_aggressive,presolving_fast,heuristics_fast,emphasis_feasibility,presolving_off,emphasis_hardlp,emphasis_easycip,emphasis_optimality,heuristics_off
air03,separating_aggressive,presolving_off,separating_off,heuristics_aggressive,presolving_fast,emphasis_feasibility,presolving_aggressive,separating_fast,default,emphasis_hardlp,emphasis_easycip,emphasis_optimality,heuristics_fast,heuristics_off
timtab1,default,presolving_fast,presolving_aggressive,separating_fast,heuristics_fast,separating_aggressive,heuristics_aggressive,emphasis_hardlp,separating_off,emphasis_easycip,presolving_off,heuristics_off,emphasis_optimality,emphasis_feasibility
momentum3,emphasis_feasibility,separating_off,separating_fast,default,presolving_fast,presolving_off,separating_aggressive,presolving_aggressive,heuristics_aggressive,emphasis_hardlp,emphasis_optimality,emphasis_easycip,heuristics_fast,heuristics_off
