neos-1445765,heuristics_aggressive,emphasis_feasibility,separating_fast,separating_off,default,heuristics_fast,separating_aggressive,heuristics_off,emphasis_optimality,presolving_fast,presolving_off,emphasis_easycip,presolving_aggressive,emphasis_hardlp
nw04,emphasis_feasibility,emphasis_hardlp,heuristics_fast,emphasis_easycip,default,heuristics_aggressive,separating_fast,heuristics_off,presolving_fast,separating_aggressive,presolving_aggressive,emphasis_optimality,separating_off,presolving_off
neos-584866,emphasis_feasibility,separating_aggressive,heuristics_aggressive,separating_fast,separating_off,presolving_fast,presolving_aggressive,default,emphasis_hardlp,presolving_off,emphasis_easycip,heuristics_fast,emphasis_optimality,heuristics_off
neos-1420790,heuristics_aggressive,separating_aggressive,presolving_fast,presolving_aggressive,separating_fast,default,emphasis_feasibility,presolving_off,separating_off,emphasis_hardlp,emphasis_easycip,heuristics_fast,emphasis_optimality,heuristics_off
neos-631164,separating_aggressive,presolving_fast,heuristics_aggressive,default,presolving_off,presolving_aggressive,emphasis_hardlp,separating_fast,heuristics_fast,emphasis_optimality,emphasis_feasibility,emphasis_easycip,separating_off,heuristics_off
pigeon-13,separating_off,separating_fast,heuristics_aggressive,presolving_fast,separating_aggressive,emphasis_feasibility,presolving_off,default,heuristics_fast,emphasis_hardlp,presolving_aggressive,emphasis_easycip,emphasis_optimality,heuristics_off
ns903616,emphasis_feasibility,heuristics_aggressive,separating_off,separating_fast,separating_aggressive,presolving_fast,default,presolving_aggressive,presolving_off,emphasis_hardlp,emphasis_optimality,heuristics_fast,emphasis_easycip,heuristics_off
neos-808072,separating_fast,emphasis_feasibility,default,heuristics_aggressive,presolving_fast,separating_off,separating_aggressive,presolving_aggressive,presolving_off,heuristics_fast,emphasis_easycip,heuristics_off,emphasis_hardlp,emphasis_optimality
misc06,presolving_off,default,presolving_aggressive,heuristics_fast,presolving_fast,separating_aggressive,emphasis_feasibility,emphasis_hardlp,heuristics_aggressive,emphasis_easycip,separating_fast,emphasis_optimality,heuristics_off,separating_off
sts405,heuristics_aggressive,default,presolving_aggressive,presolving_fast,emphasis_easycip,separating_fast,heuristics_fast,separating_aggressive,emphasis_feasibility,emphasis_hardlp,separating_off,presolving_off,emphasis_optimality,heuristics_off
