neos-826650,emphasis_feasibility,heuristics_aggressive,separating_off,presolving_fast,default,emphasis_hardlp,presolving_aggressive,separating_fast,emphasis_easycip,separating_aggressive,presolving_off,emphasis_optimality,heuristics_fast,heuristics_off
sts729,heuristics_fast,presolving_aggressive,separating_off,presolving_fast,separating_fast,default,emphasis_easycip,presolving_off,heuristics_aggressive,separating_aggressive,heuristics_off,emphasis_feasibility,emphasis_hardlp,emphasis_optimality
neos-476283,presolving_fast,separating_off,separating_fast,default,presolving_aggressive,emphasis_feasibility,heuristics_aggressive,presolving_off,separating_aggressive,emphasis_optimality,emphasis_hardlp,emphasis_easycip,heuristics_fast,heuristics_off
mkc1,separating_off,separating_fast,presolving_fast,emphasis_feasibility,default,heuristics_aggressive,presolving_off,presolving_aggressive,separating_aggressive,emphasis_hardlp,emphasis_easycip,heuristics_fast,emphasis_optimality,heuristics_off
r80x800,presolving_fast,heuristics_aggressive,presolving_aggressive,default,separating_aggressive,separating_fast,emphasis_optimality,presolving_off,emphasis_hardlp,heuristics_fast,emphasis_feasibility,separating_off,emphasis_easycip,heuristics_off
rmine25,presolving_off,emphasis_hardlp,emphasis_easycip,presolving_fast,emphasis_optimality,default,heuristics_aggressive,separating_fast,emphasis_feasibility,separating_off,heuristics_fast,separating_aggressive,presolving_aggressive,heuristics_off
lseu,emphasis_hardlp,separating_fast,presolving_fast,default,separating_off,emphasis_easycip,presolving_aggressive,heuristics_fast,emphasis_feasibility,presolving_off,heuristics_aggressive,heuristics_off,separating_aggressive,emphasis_optimality
neos-934441,separating_off,separating_aggressive,separating_fast,presolving_fast,heuristics_aggressive,emphasis_feasibility,default,presolving_off,presolving_aggressive,emphasis_hardlp,emphasis_easycip,emphasis_optimality,heuristics_fast,heuristics_off
pg5_34,separating_fast,presolving_fast,presolving_aggressive,emphasis_hardlp,default,presolving_off,separating_off,heuristics_fast,emphasis_easycip,separating_aggressive,heuristics_aggressive,emphasis_feasibility,emphasis_optimality,heuristics_off
neos-1208135,emphasis_feasibility,presolving_off,default,heuristics_off,heuristics_aggressive,separating_off,heuristics_fast,presolving_aggressive,emphasis_easycip,separating_fast,separating_aggressive,presolving_fast,emphasis_hardlp,emphasis_optimality
ns2124243,separating_fast,emphasis_feasibility,separating_off,presolving_off,presolving_fast,default,heuristics_aggressive,presolving_aggressive,emphasis_hardlp,separating_aggressive,heuristics_fast,emphasis_optimality,emphasis_easycip,heuristics_off
